distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
3.5,Point to Point,752,562,418,410,4,14,Trail 2,Intermediate,3.0,Restrooms are available when the Nature Center is open.,IN
1.2,Point to Point,597,442,162,148,5,13,Sarah L. Grigsby Trail (Trail 3),Easy/Intermediate,3.0,Parking is available near the Nature Center,IN
0.6,Point to Point,600,506,97,97,6,15,Trail 1,Intermediate,3.0,"        A short loop near the inn. The trail connects Trail 4 and Trail 5 along Mill Creek. The hike up to the inn is surprisingly steep, no matter which end of the trail you hike up on. The section of the loop along Mill Creek is easy and scenic, being next to the water. This trail is best in the evening when the sun is going down; the raccoons come out and the people go away.
    ",IN
0.7,Loop,696,630,92,96,5,22,Jackson Creek Trail,Intermediate,3.0,"
Local Club:  Hoosier Hikers Council
Land Manager:  Indiana State Forests
 ",IN
0.4,Point to Point,879,814,65,65,6,14,Lower Big Tree Trail,Easy,3.0,"        This trail is accessed from the Big Tree Trail. The trail surface is packed dirt with leaf litter. The trail is easily followed through the climax beech and maple forest. The trees are excellent with a great canopy. A spring comes out of the hillside forming a small creek. This trail is a recommended extension to the Big Tree Trail.
    ",IN
0.2,Point to Point,916,913,3,2,0,1,Coyote Ridge,Very Difficult,3.0,"        Begin Coyote Ridge at the junction of Fox Chase and Big Walnut Crossing. Head north. About halfway up the trail, you'll reach a junction with the Overlook Trail. Turning east onto this trail will lead to the Cardinal Perch, Eagle Aeire, and Pilated Peak Overlooks. Continue north along Coyote Ridge until you reach the junction of Woodland Way and Fox Chase. Proceed northeast to complete the Woodland Way loop (with optional Whitetail Ravine loop), or turn west onto Fox Chase to make a small loop back to your original junction.
    ",IN
1.3,Point to Point,715,655,24,68,1,11,Cockrum,Easy,3.0,"
Land Manager:  Indy Parks and Recreation
 ",IN
2.0,Point to Point,814,787,40,30,1,5,Wildcat Creek Walk of Excellence,Easy,3.0,"        Paved path along the Wildcat Creek in sections. Great access point from neighborhoods near downtown into Foster Park which hosts concerts series in the park, fairs (Haynes Apperson) and other car shows/events.
    ",IN
0.3,Point to Point,779,753,29,20,3,8,Division Road Loop #3,Easy,3.0,"        Red Mill County Park is 160 acres in size and located in the glacier moraine leftover from the last ice age. The park has really nice mature forests covering the hilly terrain. Round Lake serves as the headwaters of the Little Calumet River. There are ample picnic tables and benches throughout the park.

This trail winds through nice rolling terrain under a solid canopy of mature hardwoods. It is the hilliest of the loops but still easy enough for all to navigate. The trail is never straight, which gives the feeling of being alone in the woods. Look for the trail off the Large Loop #2 trail. 

Although this is a small trail system, the trails are not consistently marked. There are infrequent signs, signs facing the wrong way and signs from an older trail system that you can see off in the woods. Also, signs are needed at the trail intersections.
    ",IN
2.9,Point to Point,895,758,346,354,5,14,South Loop Trail,Intermediate,3.0,"
Local Club:  Hoosier Hikers Council
Land Manager:  Sycamore Land Trust
 ",IN
2.4,Point to Point,847,825,43,34,1,2,West White River Trail,Easy,3.0,"        This segment makes up the west spur of Anderson's White River Trail.
    ",IN
0.3,Loop,768,749,19,20,2,5,Small Loop #1,Easy,3.0,"        Red Mill County Park is 160 acres in size and located in the glacier moraine left over from the last ice age. The park has really nice mature forests covering the hilly terrain. Round Lake serves as the headwaters of the Little Calumet River. All the trails are wide with good footing. There are ample picnic tables and benches throughout the park.

One note. Although this is a small trail system, the trails are not consistently marked. There are infrequent signs, signs facing the wrong way and signs from an older trail system that you can see off in the woods. Also, signs are needed at the trail intersections. Small Loop #1 is a flat, easy loop with easy access directly from the parking lot.
    ",IN
0.3,Point to Point,734,687,34,59,5,12,Riverview,Intermediate,3.0,"
Land Manager:  Indy Parks and Recreation
 ",IN
0.4,Loop,792,772,27,27,3,4,Wildness Walk,Easy,3.0,"        The trail starts from the parking lot and is well marked. The directional arrows are set up to hike the trail in a counter clockwise direction. Two trails, Rosie's Ravine Walk and the Wildflower Walk, branch off from this trail.
    ",IN
0.1,Point to Point,787,781,0,6,1,2,Wildflower Walk,Easy,3.0,"        This trail is accessed from the Wildness Walk trail. It is a nice trail through the woods with great spring wildflowers. Take a lunch and sit at the picnic table.
    ",IN
0.2,Point to Point,860,847,18,6,2,3,Return Loop,Easy,3.0,"        Starting with a small climb, this trail heads along the hillside before returning to the start. After the first climb, the going is easy, and you'll have a relaxing hike ahead of you. There's not much to watch out for here, as the trail is smooth.
    ",IN
0.9,Point to Point,563,525,48,48,2,6,Leafy Trail,Easy,3.0,"
Land Manager:  Vigo County Parks and Recreation Department
 ",IN
0.8,Point to Point,810,695,116,61,4,10,German Ridge Trail: Southern Connector,Easy,3.0,"        This connector trail is marked with orange diamond blazes. All three of the laddered connector trails in this trail system are marked in the same color, so keep track of your progress on a map to know which connector trail you encounter.
    ",IN
0.1,Point to Point,804,800,0,3,1,1,Orchard Trail,Easy,3.0,"
Land Manager:  City of Fishers, IN - Parks & Recreation
 ",IN
2.6,Point to Point,600,497,143,150,2,9,Trail 2,Easy,3.0,"
Land Manager:  IN DNR - Interlake State Recreation Area
 ",IN
1.9,Point to Point,807,583,227,181,4,18,Trail 17,Intermediate,3.0,"Trail 1 begins at its eastern terminus N. County Rd. 980 W. just north of Tipton Creek. It heads to the west, past the southern terminus of Hickory Ridge Trail 16, and ends at its western end at Trail 16 again.

It climbs gradually from east to west until you reach a pipeline right-of-way. When the trail crosses the ROW, it descends steeply to its western terminus.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
0.8,Point to Point,905,884,28,25,1,4,Old Road Trail,Easy,3.0,"
Local Club:  Hoosier Hikers Council
Land Manager:  Sycamore Land Trust
 ",IN
0.5,Point to Point,591,532,58,34,3,7,Trail 2,Intermediate,3.0,"        Beginning at the parking area for the Spring Mill Village, this trail climbs a bluff and heads straight to a picnic area and the nature center.
    ",IN
2.3,Loop,828,763,126,125,2,9,Trail 1,Easy/Intermediate,3.0,"
Land Manager:  IN DNR - Potato Creek State Park
 ",IN
2.2,Point to Point,536,522,28,31,1,4,Trail 4,Easy,3.0,May close during flooding events. Do not go around floodwaters.,IN
0.5,Point to Point,916,833,97,25,4,11,Cattail Alley,Easy/Intermediate,3.0,"        This short trail is characterized by the abundance of birds and cattails found in this area. Most of the trail is along the lake allowing opportunities for fishing and wildlife viewing. The trail ends near campsite 194, in a non-electric section of the campground.
    ",IN
0.1,Unknown,683,681,2,0,0,0,Trail #10 Spur,Intermediate,3.0,"
Land Manager:  IN DNR - Turkey Run State Park
 ",IN
0.8,Loop,1082,1073,18,19,1,3,Trail 3,Easy,3.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
0.2,Point to Point,822,730,92,0,11,21,Mann Summit North,Difficult,3.0,"
Land Manager:  Indy Parks and Recreation
 ",IN
0.5,Point to Point,853,832,31,10,2,3,Puke Point,Intermediate,3.0,"        As the name would imply this is a long climb with a steep difficult root crossing at the end. Don't worry, there is an option to skip the root.
    ",IN
0.0,Unknown,863,862,0,0,1,1,Camels Hump,Intermediate,3.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
0.2,Point to Point,796,786,10,0,1,3,Hare Creek Trail,Easy,3.0,There is a gravel parking area.,IN
0.2,Point to Point,806,804,2,2,1,1,Hickory Trail,Easy,3.0,"
Land Manager:  City of Fishers, IN - Parks & Recreation
 ",IN
0.3,Point to Point,742,703,57,24,5,9,German Ridge Trail: Middle Connector,Easy,3.0,"        This short connector trail is marked with orange diamond blazes. All three of the laddered connector trails in this trail system are marked in the same color, so keep track of your progress on a map to know which connector trail you encounter.
    ",IN
0.2,Point to Point,821,819,1,1,0,0,Rock Garden,Intermediate,3.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
0.3,Point to Point,564,552,14,7,1,4,Lakeside Trail,Easy,3.0,"
Land Manager:  Vigo County Parks and Recreation Department
 ",IN
0.1,Point to Point,805,803,1,0,0,1,Gravel Access Road Spur,Easy,3.0,"
Land Manager:  City of Fishers, IN - Parks & Recreation
 ",IN
2.2,Point to Point,780,587,200,195,3,10,Trail 22,Intermediate,3.0,"Trail 2 is used to connect N. County Road 1290 W. with Hickory Ridge Trail 16. Its northern terminus begins on a ridgeline and descends that ridge, crosses a valley, and climbs back out of that valley. It intersects with Hickory Ridge Trail 16 on top of a different ridge.
    ",IN
1.5,Lollipop,716,682,44,44,1,4,South Trail,Easy,3.0,The preserve parking lot is in a neighborhood and can be difficult to find. Look for street signs that have trailhead signs with directional arrows. No restrooms and no water.,IN
0.3,Point to Point,797,776,3,21,2,4,Creek Ridge Trail,Easy,3.0,"
Land Manager:  City of Fishers, IN - Parks & Recreation
 ",IN
0.1,Unknown,805,800,0,4,1,2,Dragonfly Trail,Easy,3.0,"
Land Manager:  City of Fishers, IN - Parks & Recreation
 ",IN
0.3,Point to Point,889,819,6,70,4,10,Trail 1,Easy,3.0,"        Starting from the parking lot, this trail leaves the powerlines to dive into the forest on its way to the Eagle Creek Trail. Along the way, it makes a junction with Trail 2, at which it heads left.
    ",IN
0.2,Point to Point,798,791,10,4,1,3,Swamp Trail,Easy,3.0,"
Land Manager:  City of Fishers, IN - Parks & Recreation
 ",IN
0.6,Point to Point,845,820,26,0,1,6,Creek Trail West,Intermediate,3.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
0.5,Point to Point,847,823,1,25,1,8,Lower Bowl Field,Intermediate,3.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
0.6,Point to Point,786,756,40,55,3,10,Paul's Walk,Intermediate,3.0,No access fee. Open daily from dawn to dusk. Pets permitted on a leash (6' or shorter). No bicycles or motorized vehicles. Year round porta-potty. No potable water source.,IN
0.7,Loop,767,754,18,16,1,2,Friends Trail,Easy,3.0,"        This loop trail winds through the woods and next to several ponds. There are a few wooden platforms from which you can get a better view of the ponds. This trail does, however, have a lot of bugs. I would definitely recommend bringing mosquito spray.
    ",IN
0.2,Point to Point,792,781,11,0,1,2,South Ridge Trail,Easy,3.0,"
Land Manager:  City of Fishers, IN - Parks & Recreation
 ",IN
0.2,Point to Point,837,829,0,8,1,2,Bowl Field,Intermediate,3.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
0.1,Point to Point,796,747,50,0,7,11,River/Mann Connector,Intermediate,3.0,"
Land Manager:  Indy Parks and Recreation
 ",IN
0.1,Unknown,833,826,7,0,3,3,Bowl Field Connector,Easy,3.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
3.3,Loop,956,895,243,242,3,10,Trail 12,Intermediate,3.0,"
Land Manager:  DNR- Chain O Lakes State Park
 ",IN
1.0,Point to Point,958,900,55,99,3,8,Trail 9,Intermediate/Difficult,3.0,"        A lollipop loop that starts at the Stanley schoolhouse parking area, travels through the Henslow's sparrow restoration area open field, through a wetland, and to the top of a wooded glacial esker, before circling Kreiger Lake, a beautiful small kettle lake.
    ",IN
3.9,Loop,972,896,238,236,2,14,Trail 6,Intermediate,3.0,"        Trail 6 can be accessed from the cabins, the campground, the Glacier Ridge shelter, or the Dock Lake boat ramp. Follows the shoreline of both Dock and Long lakes, and the channel between the two.
    ",IN
3.2,Loop,945,894,140,140,2,10,Trail 7,Easy/Intermediate,3.0,"        Begins at Sand Lake fishing pier, nears Weber Lake and follows part of Bowen Lake. It winds through lowlands, along two different channels, and through an upland forest.
    ",IN
1.2,Point to Point,952,897,42,80,2,11,Trails 2,Intermediate,3.0,"        Trail 2 begins on the parking lot on the north shore of Bowen Lake, drops down and follows the lakeshore through the woods and returns to the parking lot.
    ",IN
0.7,Point to Point,957,910,70,53,3,10,Trail 8,Intermediate,3.0,"        A self-guided nature trail (brochure provided) that begins at the Stanley Schoolhouse, circles Finster Lake and crosses a glacial kame, and returns to the schoolhouse.
    ",IN
0.4,Point to Point,959,904,74,19,5,11,Connector Trail for Trails 1 and 8,Easy/Intermediate,3.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
1.8,Loop,924,894,80,79,2,6,Trail 5,Easy,3.0,"        Park on the south shore at the Nature Center/Concessions, or on the north shore at the kayak launch. The trail follows the shoreline of Sand Lake while crossing two channels and passing the boat launch, canoe rentals, two fishing piers, and a swimming beach.
    ",IN
0.9,Point to Point,760,751,3,9,0,1,Upper Fall Creek Loop Trail,Easy/Intermediate,3.0,"        This trail is just off the road of a small commercial district. It's partially shady and a very easy dirt path around a small lake. People sometimes fish near the island at the north end of the lake, but otherwise it's quiet and you won't see anyone.
    ",IN
1.0,Point to Point,699,564,129,189,6,19,Trail 1,Intermediate/Difficult,3.0,"        The trail begins at the Nature Center in tandem with Trail 2. After a short distance, Trail 1 splits to the left/south and quickly passes Dillard Spring. Continuing through the valley, the trail is a bit eroded and crosses some drainage systems, passes a spur-trail to the Fisherman Campground, then draws close to a protected cove of Patoka Lake. A short spur extends toward the cove for a closer view of the lake. Continuing around the bend, Trail 1 links back up with Trail 2.
    ",IN
0.4,Point to Point,721,654,1,68,3,16,Lower Cottonwood,,3.0,"
Land Manager:  Indy Parks and Recreation
 ",IN
3.5,Lollipop,961,907,212,212,2,8,Trail 10,Easy/Intermediate,3.0,"        This trail is wide and travels through open rolling hills, making it excellent for cross-country skiing in winter. Listed as 2.5 miles, if you start and end in the parking area it is actually 3.5 miles.
    ",IN
0.9,Loop,913,903,13,14,1,3,Kelsing Wetland Trail,Easy/Intermediate,3.0,"        This path starts at the East Trailhead and goes past the northwest short of the Kesling Wetland and then passes the southeast shore of Keeling Wetland before ending back at the starting point.
    ",IN
2.2,Loop,916,898,48,49,1,4,Learning Center Shea Wetland Loop,Easy/Intermediate,3.0,"        This path starts west at the South Trailhead before turning north to Onion Bottom. It then heads west to follow the south and west sides of Shew Wetland, before turning east to partially follow the south shore of Bear Lake. The path then heads South again back to the starting point.
    ",IN
0.7,Point to Point,448,424,26,10,1,2,Massey Trail,Easy/Intermediate,2.8,All visitors in the field must wear fluorescent orange hat or vest during allowed deer and turkey hunting seasons.  The seasons are shortened durations from the state-defined seasons.,IN
2.3,Loop,783,764,28,29,0,2,WTP Lower Loop,Easy/Intermediate,2.7,"        This trail is fairly flat making it a great option for an easy hike. The trail is on multiple surfaces, and is singletrack for more than half. You'll still encounter some grass on the newer sections. Additionally, it has some asphalt connections.
    ",IN
0.8,Point to Point,585,576,15,8,1,1,"Knobstone Trail (KT): Delaney Park Loop, West",Intermediate,2.7,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",IN
0.3,Point to Point,603,590,0,13,1,1,Beach Trail,Easy,2.7,"        A short, easy trail that connects the campground to the beach.

The Indiana Dunes State Park was established in 1925 and contains 2,182 acres of land. The park is home to the tallest sand dunes in the area and approach 200 feet in height. The park contains a diverse range of beach, forest, and wetland habitats. As a result, this is an incredible spot for birding. There are three miles of pristine beaches along the Lake Michigan shoreline. 

Visit the State Park website for information on programs, camping, and other activities.
    ",IN
2.2,Point to Point,635,623,15,21,0,1,Dunewood Trace Campground Trail,Easy,2.5,"        This trail connects the Calumet Dunes Paved Trail and the Glenwood Dunes Trail to the Indiana Dunes National Park's Dunewood Campground. Park at the USGS research station (old visitor center) located at the corner of Kemil Road and U.S. Highway 12. The paved parking lot holds 35 cars. Begin the hike by hiking south on the Calumet Dunes Paved Trail. 

The Dunewood Trace Campground Trail breaks off to the east within a tenth of a mile. The trail is 4.4 miles roundtrip to the campground and back. The trail surface is a mixture or packed dirt and loose sand. Please be careful on this section of trail as it runs on the rural road 375 East. There is no sidewalk or protected path. As you get close to the campground, look for remnants of an old golf course.

The paved parking lot holds 35 cars. It is located at the intersection U.S. Highway 12 and Kemil Road (East State Park Road 300E). This is the location of the old visitor center. Use insect repellent, wear long sleeves, and tuck long pants into socks to avoid ticks and poison ivy.
    ",IN
0.2,Point to Point,638,603,36,1,3,6,Nature Center Trail,Easy,2.5,"        This very short trail connects the campground to the Nature Center. From it you can access Trails 7, 8, 9, and 10 to start your exploration of Indiana Dunes State Park.
    ",IN
1.1,Point to Point,832,793,57,18,1,2,Trail 9,Easy,2.5,Clifty Inn and a short drive to town is all the food and entertainment you could look for off trail.,IN
0.9,Loop,843,822,24,24,1,3,Tree ID Trail,Easy,2.5,"        This is a short hike around the picnic area with lots of trees on the sides of the woods. It seems to be used very infrequently. It does merge with the Schoen Creek Trail for a few hundred feet at the back of the trail and then bears left away from it.
    ",IN
4.6,Loop,576,494,322,320,3,11,Trail 1,Easy,2.5,"
Land Manager:  IN DNR - Interlake State Recreation Area
 ",IN
1.9,Point to Point,702,656,109,93,2,7,Lenape,Intermediate,2.5,"
Land Manager:  Indy Parks and Recreation
 ",IN
1.7,Loop,884,760,171,179,4,13,Veterans Vista Loop,Intermediate,2.5,"        Beginning by the Silver Creek Boat Ramp, the trail crosses the main road and immediately goes uphill to the Veterans Vista. This vista is best during winter months and offers better views of the lake when there are less leaves. The trail turns left and goes through a rotation of dense forest and open fields for the remainder of the hike. 

There are three road crossings in total and the trail passes by the family cabins. The last half mile of the trail passes through flat lowlands near the lakeshore and is frequently muddy after rains.
    ",IN
3.2,Point to Point,753,708,99,76,1,7,Perimeter Trail,Intermediate,2.3,"        This is the trail that runs around the outside of the park.
    ",IN
1.0,Point to Point,619,612,8,4,0,1,Cowles Bog South Access (Greenbelt Trail),Easy,2.0,"        This trail segment connects the south parking lot to the Cowles Bog trail system. See the Cowles Bog Trail page for the featured hike at Cowles Bog. Use insect repellent, wear long sleeves, and tuck long pants into socks to avoid ticks and poison ivy. 

This parking lot also serves the Calumet Rail Trail and Porter Brickyard Bike Trail.

Indiana Dunes National Park (formerly national lakeshore) was established to preserve portions of the Indiana Dunes and other areas of scenic, scientific, historic and recreational value. Up to two million annual visitors enjoy the park's 15,000 acres of wetlands, prairies, sand dunes, oak savannas, forests, and historic sites. The park's 15 miles of beaches hug the southern shore of Lake Michigan from Gary, IN, to Michigan City, IN. For more information, visit  nps.gov/indu or  facebook.com/IndianaDunesNPS.
    ",IN
0.9,Loop,465,422,83,95,4,9,Trail 5,Intermediate,2.0,"        Beginning near the campground gatehouse, this trail crosses the dam of a small wildlife pond and returns through wooded terrain to the campground. This is a good trail for observing pond life and white-tailed deer.
    ",IN
0.3,Point to Point,581,539,43,2,3,9,Trail #2,Difficult,2.0,"        This short trail could almost not be a trail, it’s so short, but it saves a long trip along the road going to the Orchard Shelter House. The trail has two medium-length bridges, and it is very steep at the point closest to camp. It received heavy damage in a storm a few years ago and, while clear of trees, it’s still a bit rough.
    ",IN
0.4,Point to Point,509,473,0,36,2,5,Trail 7,Easy,2.0,"        This .4 mile trail begins a short ways from the Youth Tent Area parking spaces and takes you to an old cemetery. Please be respectful if you plan to visit.
    ",IN
0.3,Point to Point,523,499,18,23,3,4,Trail 6,Easy,2.0,"        This .3 mile loop that starts and ends in the Cherry Hill Shelter Picnic Area parking lot.  You'll work your way along the edges of the grove until you reach the doubletrack that leads into the forest and back again.  The first entrance is located behind the swing set.
    ",IN
0.6,Point to Point,720,677,26,48,2,5,Trail 6,Easy/Intermediate,2.0,"
Land Manager:  IN DNR - McCormick's Creek State Park 
 ",IN
3.8,Point to Point,997,760,297,97,2,9,Scenic Trail,Easy,2.0,"        Despite the name ""Scenic"" Trail, this trail is arguably the least scenic at Brookville Lake and follows an abandoned road through dense woodlands and an occasional field.

Beginning at Garr Hill boat ramp, the road crosses a bridge with a nice rocky creek, and immediately climbs a 300 foot hill. Once at the top, the trail is the same from here on. The crumbling road features lots of twists and turns through the woods. It's not uncommon to see wildlife along this trail due to its isolation.

Perhaps the only thing of interest on this trail is the large wooden bridge near the southern terminus of the trail. It comes out of nowhere and is very cool looking.
    ",IN
6.3,Loop,696,503,721,721,4,17,Trail #3 (Yellow Horse Trail),Intermediate,2.0,"There are no services on the way, and the trail is often muddy.",IN
1.3,Point to Point,654,630,13,34,1,2,Glenwood Dunes Extension Trail,Easy,2.0,"        The nearest parking lots are located at the intersection of U.S. Highway 20 with Brummitt Road and at the intersection of U.S. Highway 12 with Kemil Road (East State Park Road (300 E). Hike the Glenwood Dunes Trail to access this extension.

The trail winds through ancient forested dunes and connects with the main Glenwood Dunes Trail. The trail surface is a mixture of packed dirt and loose sand. The roundtrip distance from the train station to the Glenwood Dunes Trail and back is 2.6 miles. Use insect repellent, wear long sleeves, and tuck long pants into socks to avoid ticks and poison ivy.

Indiana Dunes National Park (formerly national lakeshore) was established to preserve portions of the Indiana Dunes and other areas of scenic, scientific, historic and recreational value. Up to two million annual visitors enjoy the park's 15,000 acres of wetlands, prairies, sand dunes, oak savannas, forests, and historic sites. The park's 15 miles of beaches hug the southern shore of Lake Michigan from Gary, IN, to Michigan City, IN. For more information, visit  nps.gov/indu or  facebook.com/IndianaDunesNPS.
    ",IN
10.9,Point to Point,825,450,893,913,3,17,Mogan Ridge West Trail,Easy/Intermediate,2.0,There is no water or restrooms. Wear blaze orange during deer and turkey seasons. Ticks are abundant in the summer.,IN
0.5,Point to Point,673,659,22,18,2,3,Trail 6,Easy,2.0,"        This short loop is wheelchair-accessible and strolls through Donaldson Woods Nature Preserve. The trail begins and ends at the Virgil I. Grissom Memorial and Museum, dedicated to Gus Grissom from nearby Mitchell, Indiana. He was the second American in space and the museum features his space suit and Gemini III space capsule. The museum is free, but there is an entrance fee into Spring Mill State Park.
    ",IN
0.3,Point to Point,1001,981,20,0,1,2,Wildlife Wander Trail,Easy,2.0,"        This short loop connects with part of Templeton Creek Trail to make a self-guided loop through mature woods. There is parking and brochures available by Mounds Campground shelter located at the southernmost point of this trail. This trail is mostly gravel, and as of spring 2019, it seems like there are some repairs taking place on this loop.
    ",IN
1.1,Loop,735,727,9,9,0,1,Hazel Landing Trail,Easy,2.0,"        A mix of packed dirt trails and fields through a frisbee golf course. If you're up to the task of watching out for flying discs, then it's also a nice area to hike, especially during off-peak hours.
    ",IN
0.4,Loop,856,838,18,16,1,9,Hardwoods Loop Trail,Easy,2.0,"        This short loop trail runs off the Raccoon Run Trail. It can accessed from the Deneve Shelter area or from the Big Tree Trail near the Hardwoods Shelter. The surface is packed dirt with leaf litter. The trail is flat and easy.
    ",IN
0.2,Lollipop,840,834,3,6,1,2,Whispering Woods Loop,Easy,2.0,"        The trail runs from a loop off the Raccoon Run Trail. The surface is packed dirt with leaf litter. The trail is nice for young kids playing at the Devere Shelter and Ohtahnagon picnic area. Although there are trail markers, this trail is very hard to follow. The trail map is not drawn to scale. The good news is that if you do get lost, you'll find your way in a matter of minutes. 

Bendix Woods County Park was once owned by the famed Studebaker Automobile Corporation. 840 acres were purchased in 1926 and became the first automobile proving grounds in America. Various road conditions were simulated to test their cars. Although it was a testing facility, Studebaker maintained the grounds as a natural area. In 1938, they planted 8,000 pine trees that spell the their name ""STUDEBAKER"" when viewed from the air. You can still see it today on the map above running north-south. The trees were added to the National Register of Historic Places in 1985. 

The proving grounds were sold to the Bendix corporation in 1963, which in turn donated 195 acres to St. Joseph County to establish the county park. The rest of the acreage is still being used as automotive proving grounds today. Bendix used the grounds until 1996, selling it to Bosch who then sold the land to Navistar in 2015. 

For more information about Bendix Woods, visit the following website: sjcparks.org/bendix.html.
    ",IN
1.4,Point to Point,489,445,46,2,1,3,Two Lakes Trail,Easy,2.0,"        A 1.4-mile trail that begins off of CR 125S and takes you along Stonehenge and Sprigtail Lakes. The trail terminates at an intersection with Timberdoodle Path, which can take you back to a parking area or access other trails. 

The going is flat, and the trail is pleasant, with some great opportunities to enjoy local wildlife.
    ",IN
0.8,Point to Point,494,385,111,109,6,13,Trail 3,Easy,2.0,"        Begins at the Poplar Grove picnic area and continues past the water tower. Overlooks a small stream, which it eventually crosses. Returns to picnic area after ascending a steep hill.
    ",IN
4.2,Loop,882,653,360,364,3,19,Trail 4,Intermediate,2.0,"        It crosses or follows several roads along its length. Beginning at the intersection of Hickory Ridge Trail 2 and Hickory Ridge Trail 10, one can follow it clockwise or counter-clockwise. Following it clockwise, you'll first cross Hickory Grove Rd. It parallels McPike Branch Rd. for about a mile before turning north and crossing that road. A horse trail will branch off to the left.

Trail 4 will begin to loop around to the east and you'll pass the intersection with Hickory Ridge Trail 18. Trail 4 will then begin to loop back towards the south, and will cross Hickory Grove Rd. before intersecting with Trail 10 again.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
6.2,Point to Point,884,675,458,486,3,24,Trail 2,Intermediate,2.0,"        The southern terminus of Trail 2 begins off of Horse Camp Rd. near Norman, IN. It heads southwest for a while until shortly after it reaches Hickory Ridge Trail 5, where it begins a winding on a generally northwest track. Along this course, it intersects with the ends of Hickory Ridge Trail 6, Hickory Ridge Trail 7, Hickory Ridge Trail 8, and Hickory Ridge Trail 9 as you travel northwest. At its northern end, it intersects with Hickory Ridge Trail 10 and Hickory Ridge Trail 4.

This trail has a number of short, but steep climbs and descents.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
0.8,Point to Point,488,478,13,10,1,1,Overlook Trail,Easy,2.0,"        This .8 mile trail starts and ends off the Tinderdoodle Path, making for a pleasant detour. It also intersects with the Turtle Trail.  Most of the trail travels through the Sky Dance Prairie, making it a perfect place to view the birds that call the area home.
    ",IN
4.2,Point to Point,894,629,349,354,3,16,Trail 3,Intermediate,2.0,"Trail 3 can be used to create a loop along with Hickory Ridge Trail 1, as it intersects it at each end. It also intersects with Trail 11, Trail 12, and Trail 13.

Traveling counter-clockwise on this trail, after intersections with Trails 11, 12, and 13, you'll intersect with the gravel Horse Camp Rd. At this intersection, head east for approx 700 ft and Trail 3 will pick up again on the north side of the road. The trail will begin to loop back around to the west, and will cross the intersection of Hickory Grove Rd. and Horse Camp Rd. near the other end of Trail 12 before intersecting with Trails 1 and 10.

Trails nearest the Horse Camp receive higher horse traffic and, therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
0.7,Loop,477,441,43,43,2,5,Nature Trail,Easy,2.0,"        This is an easy, relatively flat trail that is not used very often. The trail is home to an old-growth forest where many large trees live. The trail is not well kept through the year, so it's best visited in fall, winter and early spring when the vegetation has receded.
    ",IN
1.1,Point to Point,701,627,67,95,3,11,Trail 21,Intermediate,2.0,"Trail 2 is a connector trail that links N. County Road 1190 W. to the south of Maumee with N. County Road 1200 W. It passes through a couple of clearings along its course with wildlife viewing opportunities.

It is sometimes used by hikers who wish to connect the Nebo Ridge Trail with trails in the Hickory Ridge trail system.

Trails nearest the Horse Camp receive higher horse traffic and therefore, have more horse bogs. They are better to hike in the wintertime when frozen.
    ",IN
0.5,Point to Point,664,653,6,13,1,3,Cottonwood,Intermediate,2.0,"
Land Manager:  Indy Parks and Recreation
 ",IN
