distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
1.2,Point to Point,928,658,271,105,6,21,Uplands Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.5,Point to Point,1831,1514,39,317,5,10,Boiling Spring Trail,Intermediate,,"
Land Manager:  PA DCNR - Bald Eagle State Forest
 ",PA
2.2,Point to Point,1348,1174,309,264,5,11,Skyline Trail,Intermediate,,"
Land Manager:  DCNR - Hickory Run State Park
 ",PA
1.8,Point to Point,1481,1265,70,222,3,9,Pigeon Hills Trail,Intermediate,,"
Land Manager:  PA DCNR - Shawnee State Park
 ",PA
0.9,Point to Point,476,468,1,8,0,1,S.H. Rothermel Walking Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.1,Point to Point,1952,1403,565,39,10,17,North Trail,Intermediate,,"
Land Manager:  PA DCNR - Big Pocono State Park
 ",PA
1.0,Point to Point,929,865,88,88,3,14,Old Old Forge Road,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.2,Point to Point,294,247,85,94,2,9,Riverside Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
3.8,Point to Point,2464,1737,483,727,6,26,Log Grade Trail,Intermediate,,"Parking is at a small gravel pull-off with a sign board, though the sign doesn't specifically mention trail access. The trail crosses PA-44 west of the trailhead as marked on this map, and there is an additional gravel pull-off with a sign for access to Mt. Brodhead trails.",PA
0.4,Point to Point,1673,1663,17,7,1,2,Tarburner Springs,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,17,7,10,0,1,1,Turkey Foot Trail,Easy,,"
Land Manager:  USFWS - John Heinz at Tinicum
 ",PA
1.4,Loop,1733,1587,159,166,5,12,Rim Trail,Easy/Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,1685,1629,56,1,2,4,Piney Mountain Ridge Road,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,1311,1154,157,11,6,12,Hammonds Rocks Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
14.2,Point to Point,2187,756,2393,2683,7,40,Tuscarora Trail: Fowlers Knob to Flat Rock,Intermediate,,"
Land Manager:  PA DCNR - Tuscarora State Forest
 ",PA
0.7,Point to Point,1363,1266,92,98,5,8,Locust Gap Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.4,Point to Point,1534,1376,310,160,6,19,Reds Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.1,Point to Point,1977,1196,29,786,7,15,Dead Womans Hollow Road,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.5,Point to Point,164,101,173,194,5,12,West Fairmount Trail,Intermediate,,"
Local Club:  Belmont Plateau Trails Alliance (BPTA)
 ",PA
1.6,Loop,852,610,240,242,6,13,Boulevard Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.9,Point to Point,1982,1731,93,305,4,10,Ant Hill Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.0,Point to Point,1497,1404,92,59,1,4,White Deer Creek Trail,Easy,,"
Land Manager:  PA DCNR - Bald Eagle State Forest
 ",PA
2.8,Point to Point,637,427,319,372,5,13,Trail #4,Easy/Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,947,892,5,55,4,9,Between Two Worlds Trail,Intermediate,,"
Land Manager:  Township of Upper St. Clair
 ",PA
0.3,Point to Point,385,335,5,51,3,9,Trail,Easy,,"
Land Manager:  PA DCNR - Marsh Creek State Park
 ",PA
0.7,Point to Point,249,195,13,60,2,5,Pennypack Parkway,Easy,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
2.1,Point to Point,1366,1203,305,171,4,13,Field Trail,Intermediate,,"
Land Manager:  PA DCNR - Shawnee State Park
 ",PA
1.3,Point to Point,505,368,157,115,4,14,Red Trail,Intermediate,,"
Land Manager:  PA DCNR - Marsh Creek State Park
 ",PA
0.4,Point to Point,1436,1264,31,173,10,19,Pole Bridge Trail,Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.5,Point to Point,3184,2525,708,49,6,13,Tub Mill Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,1029,597,432,0,14,35,Lamberton Trail,Very Difficult,,"
Land Manager:  Cumberland County
 ",PA
1.4,Point to Point,410,365,58,48,1,6,Dam Trail,Easy,,"
Land Manager:  PA DCNR - Marsh Creek State Park
 ",PA
0.8,Point to Point,1106,949,166,147,7,36,Ledges Trail,Intermediate,,"
Land Manager:  PA DCNR - Trough Creek State Park
 ",PA
0.5,Point to Point,745,566,205,91,10,21,Reimert Trail,Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.0,Point to Point,369,111,133,258,4,8,Dairy Hill Trail,Easy,,"
Land Manager:  PA DCNR - Tyler State Park
 ",PA
1.9,Point to Point,1253,784,480,35,5,12,Kings Gap Hollow Trail,Intermediate,,"
Land Manager:  PA DCNR - Kings Gap Environmental Education Center
 ",PA
1.0,Point to Point,192,132,47,61,2,10,Mill Dairy Trail,Easy,,"
Land Manager:  PA DCNR - Tyler State Park
 ",PA
0.4,Point to Point,1002,840,0,162,8,22,Ravine Drive,Intermediate,,"
Land Manager:  Township of Upper St. Clair
 ",PA
0.4,Point to Point,1402,1306,25,96,5,8,Huckleberry Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.3,Point to Point,1804,1538,147,275,3,18,Stone Quarry Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,1003,955,49,7,2,5,Old Farm Road,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.2,Point to Point,1400,711,698,395,9,18,Ridge Trail,Intermediate,,"
Land Manager:  Cumberland County
 ",PA
0.3,Point to Point,1059,1040,19,9,2,4,Woodland Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.4,Point to Point,621,495,127,99,3,10,Little Buffalo Creek Trail,Easy,,"
Land Manager:  PA DCNR - Little Buffalo State Park
 ",PA
2.3,Point to Point,1343,1127,367,151,4,16,Spencer Trail,Intermediate,,"
Land Manager:  DCNR - Rothrock District
 ",PA
2.1,Point to Point,1949,1769,267,104,3,12,Camps Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
5.3,Point to Point,1335,946,742,773,5,24,Unnamed,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.1,Point to Point,1689,1035,67,685,7,15,Warner Trail,Easy,,"
Land Manager:  PA DCNR - Tuscarora State Forest
 ",PA
2.1,Loop,2892,2578,325,319,6,18,North Woods Trail Loop,Easy/Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,1764,1664,9,100,4,9,Green Ridge Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,393,284,62,118,6,18,Mansion Gardens Trail,Intermediate,,"
Land Manager:  PA DCNR - Ridley Creek State Park
 ",PA
1.6,Point to Point,395,243,211,244,5,13,Red/White Trail,Intermediate,,"
Land Manager:  Bucks County - Tohickon Valley Park
 ",PA
0.6,Point to Point,1032,850,182,0,6,14,Abbot Run Trail,Intermediate,,"
Land Manager:  PA DCNR - Trough Creek State Park
 ",PA
0.8,Point to Point,1316,1017,15,299,7,14,Wildcat Run Trail,Intermediate,,"
Land Manager:  PA DCNR - Tuscarora State Forest
 ",PA
1.2,Loop,501,463,62,63,2,5,Exercise Trail,Easy,,"
Land Manager:  PA DCNR - Little Buffalo State Park
 ",PA
0.7,Point to Point,1092,917,175,0,4,6,Alfarata Trail,Easy,,"
Land Manager:  PA DCNR - Fowlers State Park
 ",PA
1.1,Point to Point,239,110,136,113,4,10,Covered Bridge Trail,Intermediate,,"
Land Manager:  PA DCNR - Tyler State Park
 ",PA
0.7,Point to Point,254,210,19,63,2,10,Red Oak Trail,Easy,,"
Land Manager:  PA DCNR - Tyler State Park
 ",PA
3.2,Point to Point,2173,1860,33,345,2,5,Mountain Springs Trail,Easy,,"
Land Manager:  PA DCNR - Ricketts Glen State Park
 ",PA
0.4,Point to Point,532,477,11,54,3,9,Gravel Trail,Easy,,"
Land Manager:  PA DCNR - Gifford Pinchot State Park
 ",PA
1.2,Loop,266,138,181,185,6,26,Nature Trail,Intermediate,,"
Land Manager:  PA DCNR - Tyler State Park
 ",PA
2.2,Point to Point,1033,668,378,287,6,14,Upper Spring Trail,Intermediate,,"
Land Manager:  PA DCNR - Boyd Big Tree Preserve Conservation Area
 ",PA
0.1,Point to Point,480,378,102,0,15,22,Parking Access,Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.5,Point to Point,1597,1424,138,196,4,23,Joyce Kilmer Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.7,Point to Point,1585,1255,332,2,8,48,Oak Hemlock Trail,Intermediate,,"
Land Manager:  PA DCNR - Locust Lake State Park
 ",PA
1.5,Point to Point,404,258,140,151,4,32,White Trail,Intermediate,,"
Land Manager:  Bucks County - Tohickon Valley Park
 ",PA
0.4,Point to Point,1096,888,208,0,9,18,Copperas Rock Trail,Intermediate,,"
Land Manager:  PA DCNR - Trough Creek State Park
 ",PA
0.4,Point to Point,777,620,157,0,7,11,Apple Tree Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.9,Point to Point,309,215,124,32,3,24,Cresheim Trail,Easy,,"
Land Manager:  City of Philadelphia - Parks & Recreation
 ",PA
2.1,Point to Point,1594,1287,356,117,4,19,Mohawk Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,1522,1272,0,251,7,12,Corduroy Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.5,Point to Point,1985,670,1323,8,10,34,Skyline Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.2,Point to Point,1383,958,240,512,7,19,Scenic Vista Trail,Intermediate,,"
Land Manager:  PA DCNR - Kings Gap Environmental Education Center
 ",PA
1.0,Point to Point,1764,1648,146,79,4,7,Radio Tower Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.1,Point to Point,2082,1515,388,567,17,40,Rocky Corner Trail,Difficult,,"
Land Manager:  PA DCNR - Bald Eagle State Forest
 ",PA
0.9,Point to Point,837,710,143,147,6,11,Bug Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.3,Point to Point,275,103,3,174,3,5,Stable Mill Trail,Easy,,"
Land Manager:  PA DCNR - Tyler State Park
 ",PA
1.0,Point to Point,1481,1378,112,10,2,6,Dam Breast Access Road,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,10,2,8,8,1,1,Warbler Woods Trail,Easy,,"
Land Manager:  USFWS - John Heinz at Tinicum
 ",PA
1.8,Point to Point,378,176,304,216,5,13,Cresheim Trail,Intermediate,,"
Land Manager:  City of Philadelphia - Parks & Recreation
 ",PA
0.3,Point to Point,506,402,105,76,12,20,Beech Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.2,Point to Point,298,180,183,89,4,12,Raytharn Trail,Intermediate,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
0.3,Point to Point,223,144,79,4,5,7,Paper Mill Trail,Intermediate,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
1.8,Point to Point,1821,1688,182,155,4,11,Heliport Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.6,Point to Point,882,646,198,241,5,14,South Camp Road,Intermediate,,"        To be written.
    ",PA
2.8,Point to Point,822,723,100,1,1,7,Biker Hiker Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.6,Point to Point,513,320,399,243,5,20,Buck Trail,Intermediate,,"
Land Manager:  Chester County Parks & Trails
 ",PA
1.8,Point to Point,1770,1511,74,333,4,10,MST - Section 20 Bypass,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.7,Point to Point,1083,1069,23,27,1,2,Lake Shore Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,1087,992,95,0,3,13,Sylvan Ridge Trail,Easy,,"
Land Manager:  Township of Upper St. Clair
 ",PA
0.7,Point to Point,1284,1072,213,109,9,25,Switchback Trail,Intermediate,,"
Land Manager:  DCNR - Hickory Run State Park
 ",PA
2.2,Loop,250,135,157,142,3,7,Multi-use Trail,Easy,,"
Land Manager:  PA DCNR - Evansburg State Park
 ",PA
1.6,Point to Point,1927,1641,286,207,6,11,Fegley Road,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,193,171,28,22,3,6,Webb Walk,Easy,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
1.0,Loop,291,193,155,150,6,16,Beech Springs Trail,Intermediate,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
1.4,Point to Point,245,149,122,30,2,7,Multi-use Trail,Easy,,"
Land Manager:  PA DCNR - Evansburg State Park
 ",PA
3.1,Point to Point,2183,1253,1088,922,12,49,Tuscarora Trail: Fenton Knob,Intermediate,,"
Land Manager:  PA DCNR - Tuscarora State Forest
 ",PA
2.7,Loop,1989,1865,174,173,2,8,Broken Tip Ski Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,543,453,22,109,4,8,Wilderness Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.4,Point to Point,6,3,1,3,0,1,Fishing Point Trail,Easy,,"
Land Manager:  USFWS - John Heinz at Tinicum
 ",PA
0.9,Point to Point,1425,1309,127,23,3,13,Deer Lick Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,1239,1172,20,86,4,10,Grave Ridge Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.2,Point to Point,462,454,8,4,1,3,Blue Ball Trail,Easy,,"
Land Manager:  PA DCNR - Little Buffalo State Park
 ",PA
0.1,Unknown,1240,1221,19,0,5,5,Darlington Shelter Spur,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.8,Point to Point,1965,1758,1,208,5,11,Three Pine Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
4.6,Point to Point,550,290,408,155,2,21,Uwchlan Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,209,185,14,24,1,2,Pennypack Creek Trail,Easy,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
0.9,Point to Point,1387,1188,199,0,4,8,Tiday Trail,Intermediate,,"
Land Manager:  PA DCNR - Shawnee State Park
 ",PA
1.4,Point to Point,1622,901,721,186,13,30,Cider Path,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.7,Loop,316,259,64,57,3,6,Wood's Edge Trail,Easy,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
0.5,Point to Point,1271,1026,245,0,9,26,Piney Mountain Ridge Road,Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.1,Point to Point,193,103,125,99,4,7,Tyler Drive Trail,Easy,,"
Land Manager:  PA DCNR - Tyler State Park
 ",PA
1.0,Point to Point,322,215,87,194,5,14,Yellow Trail,Intermediate,,"
Land Manager:  City of Philadelphia - Parks & Recreation
 ",PA
1.0,Loop,366,357,10,6,0,2,Black Trail,Easy,,"
Land Manager:  Silver Spring Township
 ",PA
2.1,Point to Point,1935,1610,162,329,5,12,Sand Road,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
4.4,Point to Point,1655,694,333,1020,6,38,Cheryl's Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.5,Point to Point,1828,1574,254,63,4,8,Central Mountains Trail,Intermediate,,"
Land Manager:  PA DCNR - R.B. Winter State Park
 ",PA
1.2,Point to Point,1167,912,260,205,8,13,Beaston Trail,Intermediate,,"
Land Manager:  PA DCNR - Fowlers State Park
 ",PA
1.1,Point to Point,802,465,77,338,7,19,Forge Hill Road,Intermediate,,"        To be written.
    ",PA
0.6,Point to Point,1596,1569,32,5,1,3,Piney Mountain Ridge Road,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,873,823,49,33,3,14,Orange Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.5,Point to Point,1857,1737,77,125,3,8,Mountain Mist Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,552,492,63,9,2,5,Old Farm Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
9.9,Loop,1427,830,824,809,3,16,Iron Horse Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,305,250,54,0,2,4,White Pine Trail,Easy,,"
Land Manager:  PA DCNR - Tyler State Park
 ",PA
2.7,Point to Point,1692,1509,314,188,4,8,Piney Mountain Ridge Road,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,917,882,13,35,3,13,Woodlands Trail,Easy,,"
Land Manager:  Township of Upper St. Clair
 ",PA
1.4,Point to Point,1190,931,263,4,4,14,Fowlers Hollow Trail,Intermediate,,"
Land Manager:  PA DCNR - Fowlers State Park
 ",PA
3.2,Point to Point,1640,1074,148,714,5,10,North Slope Haul Road,Intermediate,,"
Land Manager:  PA DCNR - Tuscarora State Forest
 ",PA
0.8,Point to Point,458,424,56,35,2,11,Urban Route,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.2,Point to Point,273,219,80,56,2,5,Number One Lane Trail,Easy,,"
Land Manager:  PA DCNR - Tyler State Park
 ",PA
0.9,Point to Point,15,7,8,11,0,1,River Walk,Easy,,"
Land Manager:  PA DCNR - Neshaminy State Park
 ",PA
0.4,Point to Point,9,8,1,0,0,0,Woodland Trail,Easy,,"
Land Manager:  USFWS - John Heinz at Tinicum
 ",PA
0.6,Point to Point,1509,1029,15,480,15,34,Hogshead/Big Pond Connector,Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,318,289,30,11,2,9,SE Praire Cutoff,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,1683,1597,46,86,4,8,Cement Arrow Haul Road,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.2,Point to Point,910,666,245,202,7,16,Briar Trail,Intermediate,,"
Land Manager:  Cumberland County
 ",PA
0.4,Point to Point,331,257,33,76,5,17,Yellow/Red Cutoff,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,1479,1286,193,0,6,9,Piney Mountain Ridge Road,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.2,Point to Point,1123,981,142,216,6,22,South Reservoir Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.8,Point to Point,1851,1781,43,107,3,8,Dead Womans Hollow Tr,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
