distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
0.9,Point to Point,1802,1626,56,176,5,16,High Rock Road Bypass,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,452,348,104,42,4,8,Feldspar Trail,Easy,,"
Land Manager:  Chester County Parks & Trails
 ",PA
0.2,Point to Point,978,891,0,87,10,15,Switchback Trail,Intermediate,,"
Land Manager:  Township of Upper St. Clair
 ",PA
0.4,Point to Point,507,480,28,17,2,5,Old Mill Trail: North Access Loop,Easy,,"
Land Manager:  PA DCNR - Nockamixon State Park
 ",PA
1.2,Loop,833,681,166,160,5,14,Evergreen Trail,Intermediate,,"
Land Manager:  PA DCNR - Joseph E. Ibberson Conservation Area
 ",PA
1.5,Point to Point,720,476,281,234,7,16,Buffalo Ridge Trail,Intermediate,,"
Land Manager:  PA DCNR - Little Buffalo State Park
 ",PA
2.0,Point to Point,1097,844,102,256,3,8,Bowman's Trail,Easy,,"
Land Manager:  PA DCNR - Tuscarora State Forest
 ",PA
1.3,Loop,1264,915,347,349,10,22,Maple Hollow Trail,Intermediate,,"
Land Manager:  PA DCNR - Kings Gap Environmental Education Center
 ",PA
0.9,Point to Point,1469,1385,120,73,4,12,Middle Point Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.0,Point to Point,1517,1175,357,222,6,17,Cook Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Loop,632,627,8,3,1,2,Whispering Pines Trail,Easy,,"
Land Manager:  PA DCNR - Kings Gap Environmental Education Center
 ",PA
0.2,Unknown,576,575,0,1,0,0,North Pier Spur,Easy,,"
Land Manager:  PA DNR - Presque Isle State Park
 ",PA
0.5,Point to Point,607,596,5,10,1,1,Spring Trail,Easy,,"
Land Manager:  Cumberland County
 ",PA
0.9,Loop,1737,1593,197,175,8,18,South Loop,Intermediate,,"
Land Manager:  USFS - Allegheny National Forest Office
 ",PA
0.4,Loop,270,244,18,28,2,10,Island Picnic Grove Loop Trail,Easy,,"
Land Manager:  PA DCNR - Ralph Stover State Park
 ",PA
0.6,Point to Point,255,182,42,99,4,9,Creek Trail,Intermediate,,"
Land Manager:  City of Philadelphia - Parks & Recreation
 ",PA
0.4,Point to Point,604,458,146,0,6,8,Boulevard Trail Spur,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,1156,1089,67,2,4,7,Old Oak Trail,Intermediate,,"
Land Manager:  Township of Upper St. Clair
 ",PA
0.3,Point to Point,520,482,22,38,4,7,Midland Trail,Intermediate,,"
Land Manager:  PA DCNR - Gifford Pinchot State Park
 ",PA
0.5,Point to Point,1628,1381,2,247,9,15,Reds Trail South,Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.8,Point to Point,212,116,74,139,5,9,North Park Trail,Intermediate,,"
Land Manager:  Montgomery County Pennsylvania - Parks
 ",PA
0.9,Point to Point,2244,2225,18,21,1,2,Beach Trail,Easy,,"
Land Manager:  PA DCNR - Ricketts Glen State Park
 ",PA
0.4,Point to Point,1175,1158,16,17,2,2,SWMA #8 Haul Road,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.5,Loop,1425,997,422,428,6,14,Unnamed,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.8,Point to Point,1459,1049,414,4,10,17,Ridge Road Access Trail,Intermediate/Difficult,,"
Land Manager:  PA DCNR - Michaux State Forest
 ",PA
0.3,Point to Point,938,908,32,10,3,11,Blue Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.8,Loop,640,605,42,44,2,4,Pine Plantation Trail,Easy,,"
Land Manager:  PA DCNR - Kings Gap Environmental Education Center
 ",PA
0.4,Point to Point,1571,1448,0,124,6,8,Wildcat Trail South,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,1519,1346,174,0,6,12,Columbia Gas Pipeline,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.1,Unknown,884,869,2,15,5,9,Curved Bridge Trail,Intermediate,,"
Land Manager:  Township of Upper St. Clair
 ",PA
0.3,Point to Point,937,843,0,94,7,14,Chartiers Floodplain Trail,Intermediate,,"
Land Manager:  Township of Upper St. Clair
 ",PA
6.3,Point to Point,2139,968,1235,816,6,11,Couch Road,Intermediate,,"
Land Manager:  PA DCNR - Tuscarora State Forest
 ",PA
1.7,Point to Point,1055,896,159,138,3,7,Watershed Trail,Intermediate,,"
Land Manager:  PA DCNR - Kings Gap Environmental Education Center
 ",PA
1.3,Point to Point,1587,1169,5,421,6,17,Rhododendron Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,356,355,1,2,0,1,Blue Trail,Easy,,"
Land Manager:  Silver Spring Township
 ",PA
2.1,Point to Point,1444,1101,344,1,3,5,Slate Quarry Road,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.8,Point to Point,314,213,123,35,4,12,Paper Mill Woods Trail,Intermediate,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
0.9,Point to Point,517,329,194,199,8,25,White Trail,Intermediate,,"
Land Manager:  Lancaster Conservancy
 ",PA
0.9,Point to Point,256,127,145,126,6,20,Meadow Trail,Intermediate,,"
Land Manager:  Montgomery County Pennsylvania - Parks
 ",PA
3.7,Point to Point,1703,1468,296,433,4,15,Fender Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,1338,1157,181,1,10,16,Wildcat Hill Trail,Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.0,Point to Point,863,610,285,219,5,15,East Loop Trail,Intermediate,,"
Land Manager:  PA DCNR - Boyd Big Tree Preserve Conservation Area
 ",PA
1.5,Point to Point,1579,1396,184,141,4,11,Deer Meadow Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,1713,1519,194,0,7,11,Gilbert Road,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.8,Point to Point,886,835,80,51,3,5,Waterline Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.1,Point to Point,351,203,93,227,5,19,Yellow Trail,Intermediate,,"
Land Manager:  Lancaster Conservancy
 ",PA
0.2,Point to Point,398,328,70,0,5,9,Lavender Access Trail,Intermediate,,"
Land Manager:  City of Philadelphia - Parks & Recreation
 ",PA
1.0,Loop,1316,1098,220,217,8,15,Bear Hill Trail,Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.2,Point to Point,791,589,221,142,6,13,Pond Loop Trail,Intermediate,,"
Land Manager:  PA DCNR - Boyd Big Tree Preserve Conservation Area
 ",PA
1.0,Point to Point,408,372,55,68,2,8,Fitness Trail,Easy,,"
Land Manager:  Chester County Parks & Trails
 ",PA
0.6,Point to Point,1051,947,8,105,4,15,PennDOT Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,1712,1604,108,0,3,5,Piney Mountain Ridge Road,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.0,Point to Point,1674,1322,364,101,9,19,Rocky Pass Trail,Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.1,Point to Point,1794,1710,105,29,2,5,Corner 10 Trail,Easy/Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.2,Point to Point,909,881,28,4,3,4,Dermond Trail,Easy,,"
Land Manager:  Fairview Parks and Recreation Authority (FPRA)
 ",PA
2.5,Point to Point,336,278,169,175,3,6,Struble Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.1,Point to Point,1207,856,356,387,13,23,Boulder Trail,Difficult,,"
Land Manager:  PA DCNR - Trough Creek State Park
 ",PA
0.7,Point to Point,538,504,33,19,1,2,Newport & Shermans Valley R.R. Trace,Easy,,"
Land Manager:  PA DCNR - Little Buffalo State Park
 ",PA
0.3,Point to Point,255,185,0,70,4,6,Yellow Trail - Forbidden Drive Connector,Easy,,"
Land Manager:  City of Philadelphia - Parks & Recreation
 ",PA
0.5,Point to Point,1748,1587,74,161,9,16,Old Boundary Trail,Intermediate,,"
Land Manager:  PA DCNR - Bald Eagle State Forest
 ",PA
0.3,Point to Point,930,868,62,0,4,10,Parking Lot Connector,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.2,Point to Point,1141,1034,136,82,3,26,Grave Ridge / Woodrow Tr,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,956,921,37,36,2,5,Shade Trail,Easy,,"
Land Manager:  PA DCNR - Tuscarora State Forest
 ",PA
0.3,Point to Point,59,19,3,42,3,6,Garden Path,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,200,147,21,53,3,4,Multi-use Trail,Easy,,"
Land Manager:  PA DCNR - Evansburg State Park
 ",PA
1.3,Point to Point,1812,1739,101,49,2,6,Green Ridge Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,278,189,94,33,5,9,White Trail Connector,Intermediate,,"
Land Manager:  City of Philadelphia - Parks & Recreation
 ",PA
0.2,Lollipop,290,282,6,7,1,4,Inner Meadow Loop,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.1,Point to Point,1206,1129,163,190,6,14,Grave Ridge Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.2,Point to Point,1715,1333,63,382,7,20,Huckleberry Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.9,Point to Point,1505,1256,375,301,7,21,Fuzzy Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.2,Unknown,59,14,0,46,4,7,Meadow Path,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,16,13,3,3,0,1,Beaver Lane,Easy,,"
Land Manager:  PA DCNR - Neshaminy State Park
 ",PA
0.4,Point to Point,15,13,4,3,0,1,Eagles Forest Trail,Easy,,"
Land Manager:  PA DCNR - Neshaminy State Park
 ",PA
0.7,Point to Point,1126,970,156,0,4,5,Trail 2,Intermediate,,"        The main doubletrack up to the fire tower. Some small clusters of small rocks but easily avoidable.
    ",PA
1.0,Point to Point,598,479,119,23,3,6,Ridge Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.4,Point to Point,2182,1692,0,490,24,46,Downer Trail,Very Difficult,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.7,Point to Point,1828,1660,76,169,6,12,Hogan House Road,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.9,Point to Point,1213,1005,4,212,5,9,Gills Goof Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.4,Point to Point,1229,1169,2,61,3,11,Smokey Hole Trail,Easy/Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.1,Point to Point,1358,1161,128,213,6,18,Grave Ridge Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.2,Point to Point,1112,1051,0,60,7,11,Clayton Hill Connector,Intermediate,,"
Land Manager:  Pittsburgh Parks Conservancy - Frick Park
 ",PA
0.5,Point to Point,492,461,32,28,2,6,Mill Race Trail,Easy,,"
Land Manager:  PA DCNR - Little Buffalo State Park
 ",PA
0.4,Point to Point,291,190,8,109,5,8,Mitchell Trail,Intermediate,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
0.1,Point to Point,249,246,2,1,1,2,Inner Loop Trail,Easy,,"
Land Manager:  PA DCNR - Ralph Stover State Park
 ",PA
0.1,Point to Point,1120,1064,57,0,9,14,Parking Connector Trail,Easy,,"
Land Manager:  Township of Upper St. Clair
 ",PA
1.2,Point to Point,1344,1097,257,61,5,19,Unnamed,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.1,Unknown,498,494,0,4,1,1,Lakeside Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,531,500,0,31,2,4,Oak Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,1245,1177,7,72,3,8,Grave Ridge Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.1,Point to Point,1869,1712,157,18,3,6,Piney Mountain Ridge Road,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,1154,1086,68,25,6,9,Grave Ridge Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.3,Point to Point,1148,959,83,196,4,13,SWMA #8 Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.2,Point to Point,525,479,46,0,5,7,Fern Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,385,216,191,38,8,15,Yellow Trail Access,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.1,Unknown,1450,1402,48,0,13,13,Express Trail,Difficult,,"
Land Manager:  Hawk Mountain Sactuary
 ",PA
0.7,Point to Point,223,117,133,76,6,16,Access Trail,Intermediate,,"
Land Manager:  City of Philadelphia - Parks & Recreation
 ",PA
0.6,Point to Point,2332,2261,1,72,2,4,Pipeline Connector,Easy/Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.9,Point to Point,2076,1798,278,41,7,24,Ridge/Milesburn Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.0,Point to Point,1414,1155,263,91,7,17,Red Fox Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.3,Point to Point,1656,1256,451,50,7,18,Fender / Staley Connector,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.5,Point to Point,1720,1404,349,89,6,9,Twig Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,352,299,52,26,5,15,Struble Trail Link,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.9,Point to Point,196,143,56,64,2,5,Creek Road Trail,Easy,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
0.2,Point to Point,256,251,3,8,1,2,Meadow Crossing Trail,Easy,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
1.5,Point to Point,1527,1239,288,6,4,6,Flat Rd,Easy,,"        This is the drivable section of Flat Rd which connects Coopers Gap Rd to Flat Road Trail, Sassafras Trail, Sassafras XX and Indian Trail.
    ",PA
0.2,Point to Point,200,161,15,39,4,7,Multi-use Trail,Intermediate,,"
Land Manager:  PA DCNR - Evansburg State Park
 ",PA
0.1,Unknown,991,987,0,4,1,1,Trail 380,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.4,Point to Point,392,328,68,30,5,16,Cresheim Trail,Intermediate,,"
Land Manager:  City of Philadelphia - Parks & Recreation
 ",PA
0.4,Point to Point,224,156,4,69,4,9,Access Trail,Intermediate,,"
Land Manager:  City of Philadelphia - Parks & Recreation
 ",PA
0.2,Point to Point,212,157,55,0,6,8,Forbidden Drive - Yellow Trail Connector,Intermediate,,"
Land Manager:  City of Philadelphia - Parks & Recreation
 ",PA
0.3,Point to Point,1304,1245,59,9,5,7,Unnamed,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.4,Point to Point,1717,1529,94,225,4,13,Chicken Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Point to Point,1332,1287,46,12,4,5,Unnamed,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.7,Point to Point,1351,1208,28,146,4,9,Grave Ridge Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.3,Unknown,1211,1159,52,8,4,5,Unnamed,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.4,Point to Point,1110,1029,5,80,4,9,Shortcut Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.6,Point to Point,1825,1788,38,15,2,3,Green Ridge Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.4,Point to Point,504,495,0,8,0,1,Alpine Trail,Easy,,"
Land Manager:  PA DCNR - Gifford Pinchot State Park
 ",PA
1.0,Point to Point,275,197,94,81,3,8,Multi-use Trail,Easy,,"
Land Manager:  PA DCNR - Evansburg State Park
 ",PA
1.4,Point to Point,981,858,126,18,2,6,Robinson Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
2.1,Point to Point,1760,940,12,820,8,16,Bowman Hollow Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.5,Point to Point,1759,1691,27,67,3,7,Unnamed,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.8,Point to Point,1233,1084,124,152,6,23,SWMA #8 Loop Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.4,Point to Point,2016,1944,73,0,3,6,Three Turn Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.7,Point to Point,1349,1248,124,62,5,26,Grave Ridge Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
1.0,Point to Point,1482,1396,88,50,3,5,Bicycle Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.8,Point to Point,1588,1162,425,0,10,20,River Trail,Intermediate,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.9,Point to Point,1550,1485,63,83,3,7,Camp Trail,Easy,,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",PA
0.2,Point to Point,2057,2012,4,45,5,7,Cass Trail,Intermediate,,"
Land Manager:  PA DCNR -  Tioga State Forest
 ",PA
0.3,Point to Point,2635,2401,233,0,14,38,North Loop-Painter Rock Connector,Intermediate,,"        Connects North Loop Trail to Painter Rock Trail
",PA
0.2,Point to Point,481,477,4,1,1,1,Connector,Easy,,"
Land Manager:  PA DCNR - Gifford Pinchot State Park
 ",PA
0.1,Point to Point,953,916,0,37,6,14,Watershed Connector,Intermediate,,"
Land Manager:  PA DCNR - Kings Gap Environmental Education Center
 ",PA
0.1,Unknown,261,240,21,0,6,7,Mitchell - Beech Springs Connector,Intermediate,,"
Land Manager:  Pennypack Ecological Restoration Trust
 ",PA
0.3,Point to Point,17,12,5,0,0,1,South Walk,Easy,,"
Land Manager:  PA DCNR - Neshaminy State Park
 ",PA
0.2,Unknown,1594,1564,30,0,3,4,Campground Spur,Easy,,"
Land Manager:  PA DCNR - Bald Eagle State Forest
 ",PA
