distance(mi),type,max_height(ft),min_height(ft),ascent(ft),descent(ft),avg_grade(%),max_grade(%),trail_name,difficulty,rating,description,state
0.9,Point to Point,8731,8372,0,359,8,13,Mojave,Intermediate,2.0,"        The wide and friendly Mojave Trail starts next to the Viking yurt on the Home Run ski run.  Wind comfortably down a consistent grade through scattered stands of aspen trees and open scrub.  Keep an eye out for wildflowers and valley views.  This is a popular multi-use trail, so expect to share it with bikers.  After crossing several ski runs, the trail ends at a switchback of the Mid Mountain Trail just below the end of the King Con chairlift.  Note: bikes are allowed on this trail.
    ",UT
1.0,Point to Point,6237,6049,188,0,4,8,Kachina Bridge Shortcut Connector,Easy,2.0,"        This trail is good if you have already visited one of the other bridges on your way to Kachina Bridge and want to take a shorter route back to where you parked. 

From the parking area at Kachina Bridge, cross the street to pick up this trail. It is very flat and only a mile long. However, it is very exposed with only short juniper-like trees that don't offer shade. So be ready for heat and the sun. 

The path is clear and easy to follow as it passes through bio-crust - stay on the trail to protect this fragile, living soil. A few drainages will appear as trails, but when you actually encounter the Owachomo Bridge to Sipapu Bridge Trail it will be clear.
    ",UT
1.7,Point to Point,10321,9700,621,0,7,11,FS Rd 0354,Intermediate,2.0,"        FS Road 0354 is a steady climb with amazing vistas. It's a rocky, sustained 4WD road. It's kind of steep in places. There are at least two viewpoints with excellent views out to the northwest. The grassy hillsides have an interesting terraced farming look reminiscent of the countryside in Tuscany. It's surprising to find that in Utah!
    ",UT
3.1,Point to Point,4226,4214,20,24,0,1,Legacy Nature Trail,Easy,2.0,"        The trail starts at the Legacy Nature Preserve parking and runs between the Legacy Nature Preserve and the Legacy Highway to Center street. It is a simple, plain, low altitude trail.
    ",UT
13.6,Point to Point,6030,4578,1895,443,3,18,Gemini Bridges Road,Intermediate,2.0,"        This 4x4 road leaves from 191 and heads gradually uphill, eventually reaching HWY 313. Along the way, you'll encounter beautiful rock formations, a detour for Gemini Bridge itself, and typical desert shrubland.

The lower section - from Highway 191 up to Arth's and the actual Bridges - is very steep and sandy, but is useful as an exit from the midpoint of Mag 7, to avoid the Portal exit.

The upper section from there to Highway 313 is not recommended at all; use Getaway instead. This part of the road gets a lot of high-speed jeep and motorbike traffic, and is heavily used by oil mining trucks.

Note that this road has absolutely no respite from the sun. If you do hike this, wear sun protection and carry a lot of water. Most just use this to connect other trails.
    ",UT
0.6,Point to Point,6044,5485,560,0,16,26,Z Trail,Intermediate/Difficult,2.0,"
Land Manager:  Bonneville Shoreline Trail Coalition
 ",UT
1.2,Point to Point,5880,5800,75,80,2,6,Moon House Approach,Easy,2.0,"        After a long, bouncy road, many people (and most with low clearance vehicles) will choose to park on the main road and take this stretch of road to approach the Moon House Trail.
    ",UT
0.1,Out and Back,5249,5231,18,5,5,10,South Mountain Overlook Trail,Intermediate,2.0,"        This lollipop trail starts in a wooded copse just off the BST: Flight Park to Mike Weir Trail. After a few quick switchbacks, it tops out a non-spectacular viewpoint. This view is not significantly better than what can be seen from parts of the BST Trail.
    ",UT
7.5,Point to Point,10438,7753,1980,2685,12,45,Blue Creek-Allen Canyon Trail (013),Difficult,2.0,"        The Blue Creek-Allen Canyon Trail (013) is accessed at its southern end by FS Road 095 and ends in a junction with the Tuerto Trail (011). The trail is on the longer side for the area, but its difficult nature and stretches of indistinct routing suggest it's not the most popular. Still, if you're looking for a challenge or want to create a loop from nearby trails, the Blue Creek-Allen Canyon Trail (013) may be the ticket.

There isn't a defined parking area at the southern end of the trail, but with a little searching, you should be able to find a spot to park that's not too far away. The trail begins along an old, rocky road that follows a rounded ridgeline for about a mile until it reaches a large dusty intersection. From here, head to the right through a nice patch of trees. Almost immediately, you're confronted with a split in the singletrack.

This is one of the unclear sections of this trail, as the area can be heavily crossed with animal trails. Taking the left split, you soon cross over a drainage zone before climbing toward a scree field to the east. Depending on the conditions, you may be better suited to head right. Just make sure you end up at the scree field.

On the other side of the scree, the trail soon crosses a streambed and heads into a thick forest. The initial climb here is steep, but it soon backs off. As the trail leaves the tree cover, it heads toward a large bare slope. 

This is another area that suffers from an unclear path. Follow the narrow singletrack across a creek crossing as it angles up the barren slope en route to a nearby saddle. If the trail fizzles out before you reach the saddle, simply head right and keep climbing until you reach the clearly defined Skyline Trail (015). The view along this section is superb, so make sure to spin around a few times.

Almost immediately, the trail separates at the edge of the saddle. Head for a wide gap in the vegetation that leads to the rounded ridgeline to your left, then turn to the right and keep climbing. After a half mile, the trail drops down the other side of the ridge and begins the long descent.

Over the next two miles, the descent drops through the forest, briefly follows the edge of a ridgeline, and enters a large meadow. Head diagonally right through the grass to momentarily overlap with the Blue Creek-Tuerto Trail (014) before they separate next to two old buildings. Head to the left for more steady descending.

As you approach a reservoir, plenty of trail braiding obscures the main route. Fortunately, it doesn't matter too much, just pick up the trail in the small valley just past the reservoir. The trail remains pretty clear from here to its end in a junction with the Tuerto Trail (011).
    ",UT
1.8,Point to Point,8994,8120,61,874,10,21,Agua Canyon Connecting Trail,Intermediate,2.0,"        Although this is more of a functional trail, linking the southern part of the Under-the-Rim Trail with the main park road at Ponderosa Point, it does have nice scenery. From the parking lot, surmount a short hill via switchbacks and enjoy broad views up and down the rim. 

Duck into a more wooded area for the gradual descent off the plateau. After navigating a series of steep switchbacks to pass the pink limestone cliffs, head down the ridge that forms the southern edge of Agua Canyon. You'll arrive at a junction with the Under-the-Rim Trail at approximately 17 miles from where it started at Bryce Point.  

From this junction, enjoy views north of multicolored Agua Canyon and Natural Bridge. Rainbow Point is above the skyline to the south.
    ",UT
3.2,Point to Point,9463,8553,972,234,7,27,Thaynes Road,Easy,2.0,"        Chug along this smooth dirt road to access the top of Crescent Mine Grade (CMG), Apex, and other quality Jupiter area trails.  You'll pass some huge old mining operations, then Shadow Lake, and finally end all the up on a saddle and the Wasatch Crest Trail.
    ",UT
1.2,Point to Point,7438,7055,25,408,7,19,Pipeline,Intermediate,2.0,"        The Pipeline Trail can be started either from the Outlook to Pipeline Connector or can be picked up from just in front of the St Regis Hotel (where the Deer Hollow ski run goes under the road tunnel). The trail surface is smooth packed dirt and winds back and forth across multiple ski runs. It goes through several stands of dense evergreens, aspens, and other scrubby trees with minor views up and down valley. The trail ends by following the Keetley ski run down, stopping at the Mountaineer Express chairlift.  Note: bikes are allowed on this trail.
    ",UT
3.6,Point to Point,5484,5007,82,547,3,11,Gold Bar Rim,Very Difficult,2.0,"        Use Caution! This trail is VERY popular with mountain bikes and hikers should be aware of their surroundings and other users on the trail. 

This trail will either be one of your favorite experiences in Moab, or your worst nightmare. There are a lot of rocks, bedrock, ledges and other technical features and its often covered in mountain bikers; but everything is doable. There's some exposure in spots, although it's not as edgy as the Portal.

The trail follows gold blazes painted on the rock. The old blue dots can still be found if you look, and they lead you to a higher level of challenge. At the end of this trail, you can continue to Portal, or take Poison Spider more of a jeep route, but also much less exposure.
    ",UT
0.6,Point to Point,5742,5469,273,0,8,13,Left Hand Fork Trail,Intermediate,2.0,"
Land Manager:  Tooele County  Parks & Recreation
 ",UT
6.1,Point to Point,8394,6155,2414,356,9,36,Hop Creek Trail (022),Difficult,2.0,"        Hop Creek Trail (022) begins off of Vega Creek Trail (164). Right away, the trail follows an old road trace, making two creek crossings before staying close to the banks of Hop Creek for the next two miles. Before departing this section, look for a colorfully striped mesa.

From here, the trail continues to climb toward Shay Mesa through scrubby juniper. The contours and ridges in this area translate into easy going along the sandy trail. You'll cross over a few more drainages, but don't expect much in the way of shade.

At around four miles, the trail descends into a shallow draw before ramping up for a steep climb on the other side. After navigating an additional series of drainages, the trail pretty much heads straight up, with little in the way of switchbacks to offset the grade. 

This steady climbing peaks at a small ridge at the edge of the mesa. The views are pretty nice from here, which is great because you'll probably feel like taking a break. An easy beeline to the FS Road (104) is all that separates you from the end of the trail.
    ",UT
0.6,Point to Point,5362,5189,186,12,6,12,Lexie and Ethan Trail,Intermediate,2.0,"        Starting from the BST: Flight Park to Mike Weir trail, the Lexie and Ethan Trail climbs steadily but at a mild grade. After a couple of switchbacks, the undulating trail pops in and out of the shade created by scrub oak. Soon the Red Rock Climbing Crag becomes visible, and then the trail passes over the top of the crag. The trail contours along the hillside, and passes below a new neighborhood. The scenery opens up, and the road noise increases greatly! After a few more turns, the trail ends at a T intersection with the Red Potato Trail. The trail in general is a little wider than usual and smooth. There are few roots and rocks but since the trail is new, the surface is not well-packed as of fall 2018.
    ",UT
1.6,Point to Point,6674,4999,1678,2,20,104,Ford Canyon,Intermediate/Difficult,2.0,"
Land Manager:  USFS - Uinta, Wasatch & Cache National Forests Office
 ",UT
1.3,Point to Point,7600,7334,186,266,7,17,Gap,Intermediate,2.0,"        The navigation on this hillside behind the lodging lining Deer Valley Drive East can be confusing at first, mostly due to multiple junctions, similar trail names, and signposts that label trails in addition to giving directions to neighboring trails. 

The Gap Trail switchbacks up the dry exposed hillside from Finn's trail, making several close approaches to the St. Regis funicular. Pass upwards through scrub oak and thistle towards the hulking St Regis Hotel. Attain the ridge and delight in the wide-lens views of the Jordanelle Reservoir and Deer Crest neighborhood. Proceed along the ridgetop and drop down over the summit into the dry valley below. 

A signpost at a level section of trail gives the option of going directly back to the Mid Gap trail (via the Gap Connector) in the direction of the McKinley Road guardhouse or heading downhill towards the St. Regis Hotel. The Gap Trail towards the St. Regis descends first through more dry, shrubby undergrowth before turning sharply away from the St Regis to follow along the top of a roadway retaining wall. The Gap trail ends just uphill of the McKinley Road guardhouse.  Note: bikes are allowed on this trail.
    ",UT
1.1,Point to Point,9382,8961,421,0,7,28,Jupiter Access,Intermediate,2.0,"        This is an access road that leads up toward Jupiter Peak. It ends at Pioneer Ridge Rd.
    ",UT
1.6,Point to Point,8117,7550,220,571,9,20,Sultan Connection,Intermediate,2.0,"        From the top of the Homestake chairlift near the Silver Lake Lodge base area, follow the Sultan Connection ski run downhill towards the east.  The grade is gradual and pretty gentle.  This wide, sunny service road passes through aspen groves and denser forest before reaching the base of the Sultan Express chairlift.  From here the trail makes a couple of switchbacks uphill to arrive at the scenic deck and overlook.  This is where the Sultan Connection trail ends and the Sultan Out and Back begins.  

Note: bikes are not allowed on this trail.
    ",UT
0.8,Point to Point,9137,8924,29,214,6,14,Red Ledges Access Trail (160),Intermediate,2.0,"        This trail serves as a connector between North Creek Road (079) and the Red Ledges Trail (019). From the east, it descends from North Creek Road (079) for less than a mile to intersect with the Red Ledges Trail (019) at a craggy corner. The trail is short, but can be rough in places.
    ",UT
1.7,Point to Point,4212,4197,14,29,0,3,Boulder Point Trail,Easy,2.0,"        This is a continuation of Stansbury Island Interpretive Trail that leads to the north end of the island. About half of the trail goes through sandy beaches, the other part is a hard packed dirt road.
    ",UT
1.0,Point to Point,7813,7284,530,90,12,36,Buffalo Ridge Trail,Intermediate,2.0,"Comment Type:

 Lost or Found Item
    self-destructs in 30 days 
 Temporary (Condition Report, Upcoming Event, etc)
    self-destructs in 90 days 
 Beta for this Trail or Personal
    Opinion

",UT
0.5,Point to Point,7720,7626,95,23,4,10,Outlook,Intermediate,2.0,"        This is a pleasant, mostly level connector between the Deer Crest and Spin Cycle trails. Enjoy the easy stroll contouring around Deer Crest neighborhood with good views of Bald Mountain and the Jordanelle Reservoir.  Note: bikes are allowed on this trail.
    ",UT
0.5,Point to Point,3266,3182,89,32,4,16,Anasazi Trail,Easy,2.0,$5 day use fee,UT
0.8,Point to Point,7573,7354,5,224,5,7,Loose Moose,Intermediate,2.0,"        This multi-use trail is open for downhill travel only, whether you are a biker, hiker, runner or something else.  Starting just under the Payday chairlift at a switchback mid-way down Jenni's Trail, Loose Moose heads downhill at a mellow grade ensured by the numerous switchbacks.  End up at another random switchback on the lower part of CMG (this part of CMG is for downhill biking only, but folks on foot can go either direction).  You'll cross a couple of ski runs, but mostly be hiking through aspen woodlands next to the alpine coaster.
    ",UT
0.4,Point to Point,5188,5080,10,114,6,13,Coyote Foot Path,Intermediate,2.0,Bikes are not allowed on this path.,UT
1.5,Point to Point,8572,7032,1540,0,19,67,Sundown Backside,Difficult,2.0,"        This is the old service road that was used to get the heavy machinery up to the top of the mountain to build the ski resort.

This trail is easy to miss if you are not looking for it. The trail breaks from the Wolf Creek Canyon Trail at roughly the 2-mile mark. It is located on the south-southeast side of the Wolf Creek Canyon Trail about 2 miles from the Powder Mountain Road.
    ",UT
0.8,Point to Point,7342,7058,21,291,7,16,Upper Village Trail,Intermediate,2.0,"        Starting in the treed hillside just south and above the Deer Crest neighborhood guard house area (near Snow Top Road), the Upper Village Trail crosses and then follows Deer Crest Estate Drive briefly. Rock cairns mark where the trail leaves the road and descends through scrubby trees towards the Mountaineer Express chairlift. Gentle switchbacks wind through mature aspens before crossing the Deer Hollow ski run, rejoining the trees and finally ending at the base of the Mountaineer Express chairlift.  Note:  bikes are allowed on this trail.
    ",UT
6.2,Point to Point,8201,6738,1504,66,5,12,Adams Corral Road FR 052,Easy,2.0,"        From the intersection with the Cowley Canyon/Herd Hollow Road (FR 047), the road ascends and passes by a couple of springs. Soon after, it reaches an intersection with the Richards Hollow 019G trail, and from here the trail affords great views of The Elbow area and the surrounding forests.

Continuing along, the road skirts around The Elbow from above, and soon passes the junction to the Card Canyon East trail (which goes off to the right and drops down Card Canyon). From here, the road continues and gives great views of the ponds that form in the upper end of Richards Hollow, as well as the beautiful conifer forests all around. Soon, it passes the intersection with FR 151, which takes you down to Card Canyon West, and shortly thereafter splits into two roads. 

The main road, which continues up the mountainside is FR 168 which goes up to Logan Peak and the Providence Canyon, Millville Canyon areas. The fork to the left is the continuation of the Adams Corral FR 052 road, which soon passes another trail that goes down to Richards Hollow, and then eventually ends at Adams Corral. Near the corral is another trail that splits off and goes to Providence Cave, a great cave for spelunking that plenty of local spelunkers explore.
    ",UT
2.1,Point to Point,8949,6918,2043,13,19,42,Hell Hole Trail #5060,Difficult,2.0,"
Land Manager:  USFS - Manti-La Sal National Forest Office
 ",UT
2.3,Point to Point,8666,8373,301,276,5,13,White Pine Basin Trail,Intermediate,2.0,"        The White Pine Basin is simply a short cut if you have someone in your group that needs to get back to the parking area. If taken from the parking lot, there is a mild descent, followed by a moderate climb once you've intersected with the Brim Trail. The trail in the meadow is a simple doubletrack with no features worth mentioning. There is an excellent viewpoint at the end of this trail, but you'll want to use the Brim Trail to access the overlook! The meadow section of the trail is a gentle doubletrack, but the views are pleasant and worth while.

It's worth noting that the character of the trail changes slightly after the meadow portion. From about the 1.25 mile mark, the trail becomes a strenuous little out and back with an amazing view of the Pineview Reservoir. Just head up the doubletrack on the south end of the Brim Trail and work your way to the top. The view looking back into Powder Mountain is spectacular and worth the grind. 

Even though this is a doubletrack it does not feel like you are on a dirt road. Instead, the trail seems more like you are on parallel single tracks. You'll need to switch from one side to the other as you work your way up and down the trail.
    ",UT
3.7,Point to Point,9318,8415,902,587,8,15,Road 5113/0172,Intermediate,2.0,"        This is just a dirt road (closed to cars, but open to ATVs and bikes), and not a destination, but it connects to some great singletrack, including the Spring Creek Trail (159) and Robertson Pasture Trail.  It's got a smooth surface, and the hills are a little steep but technically easy.
    ",UT
5.1,Point to Point,8425,6364,2137,76,8,28,Chimney Park / Horse Flat Trail (010),Difficult,2.0,"        Throughout this trail, you'll encounter plenty of intersecting road-traces. As a general rule of thumb stay on the most traveled route. The area is quite dry and there is little to no shade for the duration.

From the bottom, follow the sandy road as it switchbacks away from South Cottonwood Road (106). As you pass below an early outcropping, a beautiful view briefly opens into the steep white canyon to the west. Settle in for a steady and moderate climb at the one mile mark before the trail levels out for a few miles of rolling elevation.

This reprieve ends as the trail rounds a low ridgeline and starts to climb in earnest. The next mile is a sustained, steep climb up another ridgeline. The surrounding vegetation does get greener as you gain elevation, and your chances of catching some shade improve as well. Make sure to take a look over your shoulder as you go, the vista below is quite nice.

The climbing doesn't stop, but it does back off for a short section before making another steep, non-stop climb to the end of the trail where this route connects to an unnamed Forest Service Road.
    ",UT
0.8,Point to Point,9857,9390,468,0,11,22,Pioneer Ridge Rd.,Intermediate,2.0,"        This road leads from the top of Pioneer Lift near the Summit House) to just below the summit of Jupiter Peak.
    ",UT
0.7,Point to Point,4878,4810,76,8,2,11,Bonneville Shoreline - Harvey,Easy,2.0,"
Land Manager:  USFS - Uinta, Wasatch & Cache National Forests Office
 ",UT
1.0,Point to Point,7053,6616,0,437,8,14,Lower Village Trail,Intermediate,2.0,"        The Lower Village Trail starting from the base of the Mountaineer Express chairlift passes gently downhill though pleasant woods paralleling Deer Hollow Road. Upon leaving the trees and reaching a maintenance shed, turn left on Deer Creek Estates Drive, cross Deer Hollow Road, and follow Deer Hollow Road downhill until just past Harmony Drive. 

Turn left on a dirt and partially paved unmarked service road before reaching another ski area maintenance shed. Follow the wide, grassy Jordanelle ski run downhill, through a tunnel to the base of the Jordanelle Gondola.  The Lower Village trail is about half singletrack, half dirt road/ski run.  Note: bikes are allowed on this trail.
    ",UT
1.0,Point to Point,8081,7462,620,0,12,25,Little Stick,Intermediate,2.0,"        Little Stick can be used in either direction to connect the Silver Lake Village area at the base of Bald Mountain with the Deer Crest area trails. It is primarily a doubletrack dirt road that follows the Little Stick ski run. Several short sections are covered by singletrack switchbacks which can get loose and rutted. There are a couple of peaceful wooded sections and fleeting views of the Frog Valley, but otherwise the trail is pretty unaesthetic.  Note: bikes are allowed on this trail.
    ",UT
0.8,Point to Point,8841,8523,9,318,8,13,Comstock Mine Rd.,Intermediate,2.0,"        This connector road links Powerline to Jupiter bowl.
    ",UT
0.4,Point to Point,7324,7287,38,3,2,3,Gap Bypass,Intermediate,2.0,"        The navigation on this hillside behind the lodging lining Deer Valley Drive East can be confusing at first, mostly due to multiple junctions, similar trail names, and signposts that label trails in addition to giving directions to neighboring trails. Gap Bypass trail is named as such on the paper summer trail maps, but is not given this name on the trailside signposts. 

Gap Bypass trail leaves from Finn's connector and traverses around the scrub covered hillside. The gentle uphill ends at the Deer Crest neighborhood guardhouse on McKinley Gap Road. Enjoy views of the ski runs on Bald Mountain as well as down to the lakes of Frog Valley. This dry trail does not provide much shade but scattered wildflowers appear instead. The trail surface is packed dirt with some small loose rocks.  Note: bikes are allowed on this trail.
    ",UT
4.4,Point to Point,10387,8885,1625,273,8,30,Experiment Station #138,Intermediate,2.0,"
Land Manager:  USFS - Manti-La Sal National Forest Office
 ",UT
1.5,Point to Point,7460,6907,554,1,7,18,Ponderosa Trail,Intermediate,2.0,"
Land Manager:  USFS - Manti-La Sal National Forest Office
 ",UT
0.9,Point to Point,9292,8439,858,6,18,38,Tuerto to Skyline Trail (457),Difficult,2.0,"        This short and steep climb connects the Tuerto Trail (011) to the Skyline Trail (015). Parts of this infrequently used trail are faint, so it shouldn't be your first choice for making a loop, but it's an option if you need it.
    ",UT
1.3,Point to Point,8274,7225,0,1049,15,33,Holman Ridge - Cabin Flat #172,Difficult,2.0,"        Holman Ridge - Cabin Flat #172 is the extension of Old Trench Road #181. This route is very steep with a section of sustained grades of 18-22%. It is also very rugged with rocks and a loose tread surface. In other words, it's not everyones idea of a good time.

This is a good bail-out option from Holman Trail #039 to access Mill Canyon #40.
    ",UT
1.7,Point to Point,8734,8350,406,37,5,9,FR #181,Easy,2.0,"        This forest road starts off of Highway 191 and climbs through a gap in the snow fence into the hills east of Dyer Mountain. The road is well defined and generally maintained. 

It's most frequently traveled to reach the yurt at the top of Bassett Springs Trail #152B (Grizzly Ridge Yurt). It also intersects with Trail #153, Trail #153A, FR #279, and FR #575.
    ",UT
1.7,Point to Point,6002,5885,44,140,2,6,Crossroads,Easy,2.0,"        Starting from the east, the trail is dead flat and uninteresting until you cross the road.  On the western side of the road, the trail gets much more interesting as it winds through juniper, sage, and Mormon tea plants.  

Overall, this is hardly a destination trail, but makes for good loops for a longer hike.
    ",UT
3.2,Point to Point,8576,7428,55,1150,7,25,Gooseberry Trail (445),Intermediate,2.0,"        The Gooseberry Trail (445) connects East Gooseberry Road (094) with South Cottonwood Road (106) over the course of three miles along a rocky road trace. The rocky road trace has plenty of steeper sections that can be slick after periods of rain or snow.

From the top, look for the faint road trace off of East Gooseberry Road (094). The trail heads south-east along a gradual climb through scattered trees. After less than a half mile, the trail begins to descend as a grand vista of the adjacent valley comes into view.

Soon, the rocky doubletrack meanders alongside an eroded slope. At no point does the trail get too close to the edge, but curious hikers may want to venture out for a better view. A steep descent continues over the next few miles and many of the views are once again hidden.

Eventually, the grade mellows out near a meadow, followed by a series of switchbacks. As the trail continues, it turns north and maintains a gradual descent until it connects with South Cottonwood Road (106).
    ",UT
1.6,Point to Point,4766,4632,134,13,2,9,Rockin' A,Intermediate,2.0,"        The trail can be used in either direction, but this description is for a clockwise loop: 

Leaving the Bar-M Loop at the Circle-O's southern trailhead, hike 1/4 mile on dirt doubletrack to the berm bowl at the junction with the Rockin' A trail. This is where the real fun begins.  

Head right (SE) from the berm bowl to follow the Rockin-A trail (it's well signed). The path is marked by a rust-colored line painted on the Entrada sandstone. Follow this line for nearly 2 miles as it winds through tight turns, over quick dips, and down short steps. This slickrock is slightly more difficult than the Circle-O trail, but more fun. You'll come to the junction with Bar-M and can return to the trailhead on this trail, or continue south on the Bar-B Loop.
    ",UT
5.7,Point to Point,5244,4925,688,432,4,17,Baby Steps Loop 4x4,Intermediate,2.0,"        This is most often done as a way to connect all the great singletrack in the Klondike Bluffs area.

Starting on the south end, after reaching the start from Baby Steps South, you'll wind around washes on slickrock and sand.  It's never very difficult, but the white paint trail markers are sometimes hard to find, so keep your eye out.  You'll pass several nice singletrack options (Baby Steps Singletrack Loop 1 and Baby Steps Singletrack Loop 2), some dinosaur tracks if you can find them, and then arrive at the junction with UFO.

Take a right and continue wandering around slickrock until you intersect the Klondike Bluff 4x4.  Go left, up a steep ridge, and then enjoy some descending through the Salt Valley.

After a long straightaway, you'll take a sharp left and climb back up to the mesa, where you'll again wind around slickrock that is smooth, and fun!

There are excellent signs at all trail intersections.
    ",UT
0.6,Point to Point,7426,7327,114,40,5,8,Mid Gap,Intermediate,2.0,"        The navigation on this hillside behind the lodging lining Deer Valley Drive East can be confusing at first, mostly due to multiple junctions, similar trail names, and signposts that label trails in addition to giving directions to neighboring trails. Mid Gap trail is so named on the trailside signposts but is not labeled like this on the paper summer trail maps.  

Mid Gap starts from junction area just uphill from the Deer Crest neighborhood guardhouse on McKinley Gap Road. Head up steep switchbacks through thistle, scrub oak and stunted aspen trees. The angle eases off considerably after the switchbacks end and the trail contours back around the hillside towards the St. Regis funicular. Views of Bald Mountain and the lakes of Frog Valley appear in the distance.  Note: bikes are allowed on this trail.
    ",UT
1.1,Point to Point,5177,4854,108,325,8,18,Deuel Creek South Link Trail,Intermediate,2.0,"        This is the best way, in my opinion, to connect the Bonniville Shoreline Trail to Deuel Creek. You could, of course, take the road, but you may have to compete with vehicles on their way to the rifle range.
    ",UT
1.8,Point to Point,7492,6497,996,1,11,29,Reservoir Canyon Trail (008),Intermediate/Difficult,2.0,"        As its name suggests, the Reservoir Canyon Trail (008) climbs out of Reservoir Canyon from its intersection with the Vega Creek Trail (164). 

From the trail junction, the first half mile is spent gradually winding through scrubby bushes before tackling the slope. All of the elevation gain is focused into a series of tightly packed switchbacks that end atop the canyon rim on Forest Road 096 (Maverick Point).

While you'll earn some nice views as you slog up the trail, its rocky and rutted nature doesn't make for the most enjoyable hike.
    ",UT
1.0,Point to Point,5599,5378,281,159,8,17,Woodbriar to Wild Rose Connector,Intermediate,2.0,Watch out for mountain bikers.,UT
0.0,Unknown,5476,5465,11,0,5,5,Little Valley Overlook,Easy,2.0,"        This foot-traffic only trail is short and mostly flat. The path travels to a bit of high ground that affords reasonable views of the surrounding hills and the town of Draper.
    ",UT
1.2,Point to Point,4228,4216,12,10,0,1,Buffalo Ranch: 1525 West Loop,Easy,2.0,"
Land Manager:  Farmington Parks & Rec
 ",UT
1.3,Point to Point,8606,8288,327,62,6,15,West Wagon Road Loop Trail,Intermediate,2.0,"        The West Wagon Road Loop Trail departs from about mid-way along the Wagonwheel Trail #168.  Begin by heading northwest on a gentle climb along a bench. The two-track trail surface can be muddy after a rain, but otherwise consists of somewhat loose, rocky patches interspersed with more packed areas. 

Travel though piney woods and dry, scrubby vegetation. Soon after a steeper gradient, hikers arrive at a ""Y"" intersection where the ""head"" of the lollipop starts. Complete the circle in either direction, visiting primitive camp spots, an overgrown overlook and nice views of a rugged cliff-band to the north. The trail is faint here, so keep your eye out. Upon arrival back at the ""Y"" intersection, tramp down the ""stem"" of the lollipop until it deposits you back at the Wagonwheel Trail #168.

Fall colors are pretty here, but be sure to wear orange during hunting season as this area is popular with motorized hunting parties.
    ",UT
0.9,Point to Point,8477,8354,128,4,3,9,FR #279,Easy,2.0,"        This gradual forest road heads west from Highway 191. It's most frequently traveled to connect Bassett Springs Trail #152A to FR #181.
    ",UT
1.5,Point to Point,7884,7485,13,409,5,13,Patriot,Intermediate,2.0,"
Land Manager:  USFS - Manti-La Sal National Forest Office
 ",UT
1.4,Point to Point,7901,7764,191,65,3,12,Scandinavian,Intermediate,2.0,"
Land Manager:  USFS - Manti-La Sal National Forest Office
 ",UT
2.1,Point to Point,4945,4604,31,342,3,8,Baby Steps Loop,Easy,2.0,"        Used to link several popular singletrack trails in the area, this trail is generally smooth, but there are some loose rocks here and there.  The grade is gentle but continuous, and this is one of the easier ways up to the top of the Klondike Bluff trail system.  

On the slickrock sections, the white paint is wearing away, so pay attention.
    ",UT
0.4,Point to Point,5466,5417,50,5,3,6,Little Valley C Line,Intermediate,2.0,"        This pleasantly mellow trail starts out nearly flat. After a few turns, the trail goes over two small foot bridges. The gentle uphill continues through stands of short scrub oak and grasses. Before long, the trail ends at the top of the hill at the map and information kiosk.
    ",UT
1.3,Point to Point,7754,7469,288,6,4,11,Stop Watch,Intermediate,2.0,"
Land Manager:  USFS - Manti-La Sal National Forest Office
 ",UT
1.9,Point to Point,8293,7958,108,370,5,9,East Sanpitch Trail #066,Easy/Intermediate,2.0,"
Land Manager:  USFS - Manti-La Sal National Forest Office
 ",UT
0.2,Point to Point,5442,5408,5,34,4,9,Little Valley D Line,Intermediate,2.0,"        The Little Valley D Line trail is smooth and not too rocky. It pops in and out of scrub oak as is descends the hill. This hand-built trail is more narrow, but still very mellow. This multi-use (bikes & foot traffic) is bi-directional.
    ",UT
0.7,Point to Point,8186,8054,1,133,4,7,East Sanpitch Trail Cutoff #266,Easy/Intermediate,2.0,"
Land Manager:  USFS - Manti-La Sal National Forest Office
 ",UT
1.2,Point to Point,4972,4351,621,8,10,27,Middle Pass,Difficult,2.0,"        This is the only viable place to scramble out of Buckskin Gulch once you're deep in the narrows. The 100 to 200-foot walls run nearly uninterrupted for a dozen miles, except for at this one spot. Here, the canyon makes a 90-degree turn and on the outside wall there is a low-angle gully leading to the rim. It requires some scrambling, but is doable even with a heavy pack on. The passage is about 6.5 miles below the Wire Pass/Buckskin confluence, and 5.3 miles above the Buckskin/Paria confluence.

People have used this passage to escape floodwaters in the canyon, but there's no guarantee you'll be able to reach this spot once water starts flowing. It's good to know about, not to rely on.

You could also use Middle Pass if something else goes wrong on your trip, like an injury or hypothermia. The caveat is that once you get up the gully and onto the rim, you're pretty much in the middle of nowhere. You'll have to hike through open desert -- following a wash and scrambling through a slabby cliffband -- for more than a mile northward to reach a primitive dirt road. 

Don't expect any cars to come by once you're there. It is possible to walk to either White House Trail or House Rock Valley Road in a few more hours using two-tracks and washes, but you'll need to navigate miles of rather featureless desert to be successful.
    ",UT
